12 - MILANO CENTRALE|12-S01700

3010 - RAVENNA|3010-S05811

3011 - BOLOGNA CENTRALE|3011-S05043

3012 - RAVENNA|3012-S05811

3013 - BOLOGNA CENTRALE|3013-S05043

3015 - BOLOGNA CENTRALE|3015-S05043

3018 - RAVENNA|3018-S05811
3018 - ISEO|3018-N00210

3019 - BOLOGNA CENTRALE|3019-S05043

3020 - PIOMBINO BINARI MARE|3020-S06775

3021 - LUCCA|3021-S06404

3022 - GROSSETO|3022-S06039

3023 - VIAREGGIO|3023-S06040

3024 - SIENA|3024-S06809

3025 - VIAREGGIO|3025-S06040

3027 - LUCCA|3027-S06404

3029 - VIAREGGIO|3029-S06040

3032 - ORBETELLO-MONTE ARGENTARIO|3032-S08004

3033 - FIRENZE S. M. NOVELLA|3033-S06421

3036 - ORBETELLO-MONTE ARGENTARIO|3036-S08004

3037 - SIENA|3037-S06809

3038 - FIRENZE S. M. NOVELLA|3038-S06421

3039 - LUCCA|3039-S06404

3040 - FIRENZE S. M. NOVELLA|3040-S06421

3041 - VIAREGGIO|3041-S06040

3042 - FIRENZE S. M. NOVELLA|3042-S06421

3044 - FIRENZE S. M. NOVELLA|3044-S06421

3045 - PISTOIA|3045-S06414

3046 - FIRENZE S. M. NOVELLA|3046-S06421

3047 - VIAREGGIO|3047-S06040

3048 - FIRENZE S. M. NOVELLA|3048-S06421

3050 - FIRENZE S. M. NOVELLA|3050-S06421

3051 - LUCCA|3051-S06404

3052 - FIRENZE S. M. NOVELLA|3052-S06421

3053 - VIAREGGIO|3053-S06040

3054 - FIRENZE S. M. NOVELLA|3054-S06421

3055 - VIAREGGIO|3055-S06040

3056 - FIRENZE S. M. NOVELLA|3056-S06421

3057 - LUCCA|3057-S06404

3058 - FIRENZE S. M. NOVELLA|3058-S06421

3059 - VIAREGGIO|3059-S06040

3060 - FIRENZE S. M. NOVELLA|3060-S06421

3061 - LUCCA|3061-S06404

3062 - FIRENZE S. M. NOVELLA|3062-S06421

3063 - VIAREGGIO|3063-S06040

3064 - FIRENZE S. M. NOVELLA|3064-S06421

3065 - PISTOIA|3065-S06414

3066 - FIRENZE S. M. NOVELLA|3066-S06421

3067 - VIAREGGIO|3067-S06040

3068 - FIRENZE S. M. NOVELLA|3068-S06421

3069 - LUCCA|3069-S06404

3070 - FIRENZE S. M. NOVELLA|3070-S06421

3071 - VIAREGGIO|3071-S06040

3072 - FIRENZE S. M. NOVELLA|3072-S06421

3073 - PISA CENTRALE|3073-S06500

3074 - FIRENZE S. M. NOVELLA|3074-S06421

3075 - VIAREGGIO|3075-S06040

3077 - LUCCA|3077-S06404

3078 - FIRENZE S. M. NOVELLA|3078-S06421

3079 - VIAREGGIO|3079-S06040

3080 - FIRENZE S. M. NOVELLA|3080-S06421

3081 - LUCCA|3081-S06404

3082 - FIRENZE S. M. NOVELLA|3082-S06421

3083 - VIAREGGIO|3083-S06040

3084 - FIRENZE S. M. NOVELLA|3084-S06421

3085 - LUCCA|3085-S06404

3086 - FIRENZE S. M. NOVELLA|3086-S06421

3088 - FIRENZE S. M. NOVELLA|3088-S06421

3089 - VIAREGGIO|3089-S06040

3090 - FIRENZE S. M. NOVELLA|3090-S06421

3091 - PISTOIA|3091-S06414

3092 - FIRENZE S. M. NOVELLA|3092-S06421

3093 - VIAREGGIO|3093-S06040

3094 - FIRENZE S. M. NOVELLA|3094-S06421

3097 - VIAREGGIO|3097-S06040

3098 - FIRENZE S. M. NOVELLA|3098-S06421

3099 - FIRENZE S. M. NOVELLA|3099-S06421

3100 - LIVORNO CENTRALE|3100-S06725

3102 - GROSSETO|3102-S06039

3103 - FIRENZE S. M. NOVELLA|3103-S06421

3104 - CAMPIGLIA MARITTIMA|3104-S06031

3105 - FIRENZE S. M. NOVELLA|3105-S06421

3106 - ORBETELLO-MONTE ARGENTARIO|3106-S08004

3107 - FIRENZE S. M. NOVELLA|3107-S06421

3108 - LIVORNO CENTRALE|3108-S06725

3110 - PIOMBINO BINARI MARE|3110-S06775

3111 - FIRENZE S. M. NOVELLA|3111-S06421

3113 - FIRENZE S. M. NOVELLA|3113-S06421

3114 - LIVORNO CENTRALE|3114-S06725

3115 - FIRENZE S. M. NOVELLA|3115-S06421

3116 - LIVORNO CENTRALE|3116-S06725

3117 - FIRENZE S. M. NOVELLA|3117-S06421

3118 - PIOMBINO BINARI MARE|3118-S06775

3120 - LIVORNO CENTRALE|3120-S06725

3121 - FIRENZE S. M. NOVELLA|3121-S06421

3123 - FIRENZE S. M. NOVELLA|3123-S06421

3124 - LIVORNO CENTRALE|3124-S06725

3127 - FIRENZE S. M. NOVELLA|3127-S06421

3128 - LIVORNO CENTRALE|3128-S06725

3130 - GROSSETO|3130-S06039

3133 - FIRENZE S. M. NOVELLA|3133-S06421

3134 - LIVORNO CENTRALE|3134-S06725

3135 - FIRENZE S. M. NOVELLA|3135-S06421

3136 - LIVORNO CENTRALE|3136-S06725

3138 - LIVORNO CENTRALE|3138-S06725

3139 - FIRENZE S. M. NOVELLA|3139-S06421

3140 - LIVORNO CENTRALE|3140-S06725

3141 - FIRENZE S. M. NOVELLA|3141-S06421

3146 - LIVORNO CENTRALE|3146-S06725

3147 - FIRENZE S. M. NOVELLA|3147-S06421

3148 - PISA CENTRALE|3148-S06500

3149 - FIRENZE S. M. NOVELLA|3149-S06421

3150 - PISA CENTRALE|3150-S06500

3151 - FIRENZE S. M. NOVELLA|3151-S06421

3152 - FOLIGNO|3152-S07217

3153 - FIRENZE S. M. NOVELLA|3153-S06421

3154 - LIVORNO CENTRALE|3154-S06725

3155 - FIRENZE S. M. NOVELLA|3155-S06421

3156 - LIVORNO CENTRALE|3156-S06725

3157 - FIRENZE S. M. NOVELLA|3157-S06421

3158 - FOLIGNO|3158-S07217

3159 - FIRENZE S. M. NOVELLA|3159-S06421

3161 - FIRENZE S. M. NOVELLA|3161-S06421

3162 - FOLIGNO|3162-S07217

3163 - FIRENZE S. M. NOVELLA|3163-S06421

3164 - CHIUSI-CHIANCIANO TERME|3164-S06925

3165 - FIRENZE S. M. NOVELLA|3165-S06421

3166 - FOLIGNO|3166-S07217

3167 - FIRENZE S. M. NOVELLA|3167-S06421

3168 - CHIUSI-CHIANCIANO TERME|3168-S06925

3169 - FIRENZE S. M. NOVELLA|3169-S06421

3170 - LIVORNO CENTRALE|3170-S06725

3171 - FIRENZE S. M. NOVELLA|3171-S06421

3172 - FOLIGNO|3172-S07217

3175 - FIRENZE S. M. NOVELLA|3175-S06421

3176 - FOLIGNO|3176-S07217

3177 - FIRENZE S. M. NOVELLA|3177-S06421

3178 - LIVORNO CENTRALE|3178-S06725

3179 - FIRENZE S. M. NOVELLA|3179-S06421

3180 - PESCARA CENTRALE|3180-S07810

3181 - TERAMO|3181-S07900

3182 - PESCARA CENTRALE|3182-S07810

3183 - TERAMO|3183-S07900

3184 - SULMONA|3184-S08539

3185 - TERAMO|3185-S07900

3186 - TERMOLI|3186-S11019

3188 - SULMONA|3188-S08539

3189 - TERAMO|3189-S07900

3190 - GIULIANOVA|3190-S07802

3191 - TERAMO|3191-S07900

3193 - PESCARA CENTRALE|3193-S07810

3194 - PESCARA CENTRALE|3194-S07810

3195 - TERAMO|3195-S07900

3198 - GIULIANOVA|3198-S07802

3199 - TERAMO|3199-S07900

3200 - SULMONA|3200-S08539

3201 - TERAMO|3201-S07900

3202 - SCAFA-S. VALENTINO-CARAMANICO TERME|3202-S07707

3204 - PESCARA CENTRALE|3204-S07810

3205 - TERAMO|3205-S07900

3208 - TERMOLI|3208-S11019

3209 - TERAMO|3209-S07900

3210 - SULMONA|3210-S08539

3211 - TERAMO|3211-S07900

3213 - PESCARA CENTRALE|3213-S07810

3214 - SULMONA|3214-S08539

3215 - TERAMO|3215-S07900

3230 - ROMA TERMINI|3230-S08409

3231 - FIUMICINO AEROPORTO|3231-S08411

3234 - ROMA TERMINI|3234-S08409

3235 - FIUMICINO AEROPORTO|3235-S08411

3238 - ROMA TERMINI|3238-S08409

3239 - FIUMICINO AEROPORTO|3239-S08411

3242 - ROMA TERMINI|3242-S08409

3243 - FIUMICINO AEROPORTO|3243-S08411

3246 - ROMA TERMINI|3246-S08409

3247 - FIUMICINO AEROPORTO|3247-S08411

3250 - ROMA TERMINI|3250-S08409

3251 - FIUMICINO AEROPORTO|3251-S08411

3254 - ROMA TERMINI|3254-S08409

3255 - FIUMICINO AEROPORTO|3255-S08411

3256 - ROMA TERMINI|3256-S08409

3257 - FIUMICINO AEROPORTO|3257-S08411

3258 - ROMA TERMINI|3258-S08409

3259 - FIUMICINO AEROPORTO|3259-S08411

3262 - ROMA TERMINI|3262-S08409

3263 - FIUMICINO AEROPORTO|3263-S08411

3266 - ROMA TERMINI|3266-S08409

3267 - FIUMICINO AEROPORTO|3267-S08411

3270 - ROMA TERMINI|3270-S08409

3271 - FIUMICINO AEROPORTO|3271-S08411

3272 - ROMA TERMINI|3272-S08409

3273 - FIUMICINO AEROPORTO|3273-S08411

3274 - ROMA TERMINI|3274-S08409

3275 - FIUMICINO AEROPORTO|3275-S08411

3278 - ROMA TERMINI|3278-S08409

3279 - FIUMICINO AEROPORTO|3279-S08411

3282 - ROMA TERMINI|3282-S08409

3283 - FIUMICINO AEROPORTO|3283-S08411

3284 - ROMA TERMINI|3284-S08409

3285 - FIUMICINO AEROPORTO|3285-S08411

3286 - ROMA TERMINI|3286-S08409

3287 - FIUMICINO AEROPORTO|3287-S08411

3288 - ROMA TERMINI|3288-S08409

3289 - FIUMICINO AEROPORTO|3289-S08411

3290 - ROMA TERMINI|3290-S08409

3291 - FIUMICINO AEROPORTO|3291-S08411

3294 - ROMA TERMINI|3294-S08409

3295 - FIUMICINO AEROPORTO|3295-S08411

3298 - ROMA TERMINI|3298-S08409

3299 - FIUMICINO AEROPORTO|3299-S08411

3302 - ROMA TERMINI|3302-S08409

3303 - FIUMICINO AEROPORTO|3303-S08411

3304 - ROMA TERMINI|3304-S08409

3305 - FIUMICINO AEROPORTO|3305-S08411

3306 - ROMA TERMINI|3306-S08409

3307 - FIUMICINO AEROPORTO|3307-S08411

3310 - ROMA TERMINI|3310-S08409

3311 - FIUMICINO AEROPORTO|3311-S08411

3314 - ROMA TERMINI|3314-S08409

3315 - FIUMICINO AEROPORTO|3315-S08411

3316 - ROMA TERMINI|3316-S08409

3317 - FIUMICINO AEROPORTO|3317-S08411

3318 - ROMA TERMINI|3318-S08409

3319 - FIUMICINO AEROPORTO|3319-S08411

3320 - ROMA TERMINI|3320-S08409

3321 - FIUMICINO AEROPORTO|3321-S08411

3322 - ROMA TERMINI|3322-S08409

3323 - FIUMICINO AEROPORTO|3323-S08411

3326 - ROMA TERMINI|3326-S08409

3327 - FIUMICINO AEROPORTO|3327-S08411

3328 - ROMA TERMINI|3328-S08409

3329 - FIUMICINO AEROPORTO|3329-S08411

3330 - ROMA TERMINI|3330-S08409

3331 - FIUMICINO AEROPORTO|3331-S08411

3332 - ROMA TERMINI|3332-S08409

3333 - FIUMICINO AEROPORTO|3333-S08411

3334 - ROMA TERMINI|3334-S08409

3335 - FIUMICINO AEROPORTO|3335-S08411

3338 - ROMA TERMINI|3338-S08409

3339 - FIUMICINO AEROPORTO|3339-S08411

3342 - ROMA TERMINI|3342-S08409

3343 - FIUMICINO AEROPORTO|3343-S08411

3346 - ROMA TERMINI|3346-S08409

3347 - FIUMICINO AEROPORTO|3347-S08411

3350 - ROMA TERMINI|3350-S08409

3351 - FIUMICINO AEROPORTO|3351-S08411

3354 - ROMA TERMINI|3354-S08409

3355 - FIUMICINO AEROPORTO|3355-S08411

3358 - ROMA TERMINI|3358-S08409

3359 - FIUMICINO AEROPORTO|3359-S08411

3362 - ROMA TERMINI|3362-S08409

3363 - FIUMICINO AEROPORTO|3363-S08411

3366 - ROMA TERMINI|3366-S08409

3367 - FIUMICINO AEROPORTO|3367-S08411

3373 - CHIUSI-CHIANCIANO TERME|3373-S06925

3374 - ROMA TERMINI|3374-S08409

3375 - CHIUSI-CHIANCIANO TERME|3375-S06925

3377 - TERONTOLA-CORTONA|3377-S06922

3381 - NAPOLI CENTRALE|3381-S09218

3382 - SALERNO|3382-S09818

3383 - NAPOLI CENTRALE|3383-S09218

3384 - EBOLI|3384-S09824

3387 - NAPOLI CENTRALE|3387-S09218

3389 - NAPOLI CENTRALE|3389-S09218

3392 - BATTIPAGLIA|3392-S09823

3399 - NAPOLI CENTRALE|3399-S09218

3449 - SALERNO|3449-S09818

3453 - NAPOLI CENTRALE|3453-S09218

3455 - NAPOLI CENTRALE|3455-S09218

3457 - NAPOLI CENTRALE|3457-S09218

3459 - NAPOLI CENTRALE|3459-S09218

3461 - NAPOLI CENTRALE|3461-S09218

3463 - SALERNO|3463-S09818

3467 - NAPOLI CENTRALE|3467-S09218

3468 - TARANTO|3468-S11465

3469 - NAPOLI CENTRALE|3469-S09218

3474 - BATTIPAGLIA|3474-S09823

3478 - BUCCINO-S. GREGORIO MAGNO|3478-S09828

3480 - POTENZA INFERIORE|3480-S11420

3481 - CAMPOBASSO|3481-S09459

3482 - EBOLI|3482-S09824

3484 - NAPOLI CENTRALE|3484-S09218

3485 - CAMPOBASSO|3485-S09459

3486 - NAPOLI CENTRALE|3486-S09218

3487 - SALERNO|3487-S09818

3489 - BELLA-MURO|3489-S09831

3490 - NAPOLI CENTRALE|3490-S09218

3492 - BUCCINO-S. GREGORIO MAGNO|3492-S09828

3493 - BATTIPAGLIA|3493-S09823

3495 - SALERNO|3495-S09818

3496 - BUCCINO-S. GREGORIO MAGNO|3496-S09828

3497 - SALERNO|3497-S09818

3498 - BUCCINO-S. GREGORIO MAGNO|3498-S09828

3501 - FOGGIA|3501-S11100

3502 - POTENZA INFERIORE|3502-S11420

3503 - FOGGIA|3503-S11100

3505 - FOGGIA|3505-S11100

3506 - POTENZA INFERIORE|3506-S11420

3507 - FOGGIA|3507-S11100

3508 - POTENZA INFERIORE|3508-S11420

3509 - MELFI|3509-S11206

3510 - POTENZA INFERIORE|3510-S11420

3513 - FOGGIA|3513-S11100

3514 - POTENZA INFERIORE|3514-S11420

3516 - POTENZA INFERIORE|3516-S11420

3518 - POTENZA INFERIORE|3518-S11420

3521 - POTENZA SUPERIORE|3521-S11217

3523 - MELFI|3523-S11206

3524 - POTENZA INFERIORE|3524-S11420

3525 - POTENZA SUPERIORE|3525-S11217

3526 - POTENZA INFERIORE|3526-S11420

3527 - MELFI|3527-S11206

3528 - POTENZA INFERIORE|3528-S11420

3529 - FOGGIA|3529-S11100

3530 - POTENZA INFERIORE|3530-S11420

3536 - POTENZA INFERIORE|3536-S11420

3538 - POTENZA INFERIORE|3538-S11420

3539 - MELFI|3539-S11206

3541 - FOGGIA|3541-S11100

3542 - POTENZA INFERIORE|3542-S11420

3544 - POTENZA INFERIORE|3544-S11420

3545 - FOGGIA|3545-S11100

3566 - FOGGIA|3566-S11100

3567 - S. SEVERO|3567-S11025

3568 - BARI CENTRALE|3568-S11119

3570 - BARI CENTRALE|3570-S11119

3571 - S. SEVERO|3571-S11025

3580 - TARANTO|3580-S11465

3584 - TARANTO|3584-S11465

3587 - POTENZA INFERIORE|3587-S11420

3591 - POTENZA INFERIORE|3591-S11420

3602 - BRINDISI|3602-S11136

3603 - TARANTO|3603-S11465

3604 - TARANTO|3604-S11465

3605 - TARANTO|3605-S11465

3606 - BRINDISI|3606-S11136

3609 - TARANTO|3609-S11465

3610 - BRINDISI|3610-S11136

3611 - TARANTO|3611-S11465

3612 - BRINDISI|3612-S11136

3613 - BARI CENTRALE|3613-S11119

3614 - BRINDISI|3614-S11136

3615 - TARANTO|3615-S11465

3616 - BRINDISI|3616-S11136

3617 - TARANTO|3617-S11465

3618 - BRINDISI|3618-S11136

3619 - TARANTO|3619-S11465

3630 - FOGGIA|3630-S11100

3631 - TERMOLI|3631-S11019

3632 - FOGGIA|3632-S11100

3633 - TERMOLI|3633-S11019

3634 - FOGGIA|3634-S11100

3635 - TERMOLI|3635-S11019

3636 - FOGGIA|3636-S11100

3637 - TERMOLI|3637-S11019

3638 - FOGGIA|3638-S11100

3639 - TERMOLI|3639-S11019

3640 - FOGGIA|3640-S11100

3641 - TERMOLI|3641-S11019

3642 - FOGGIA|3642-S11100

3643 - TERMOLI|3643-S11019

3660 - COSENZA|3660-S11910

3661 - SAPRI|3661-S11721

3696 - COSENZA|3696-S11910

3700 - SAPRI|3700-S11721

3701 - SAPRI|3701-S11721

3702 - SAPRI|3702-S11721

3704 - SAPRI|3704-S11721

3706 - SAPRI|3706-S11721

3708 - SAPRI|3708-S11721

3710 - PAOLA|3710-S11739

3712 - SAPRI|3712-S11721

3716 - SAPRI|3716-S11721

3718 - SAPRI|3718-S11721

3719 - CROTONE|3719-S11823

3720 - CATANZARO LIDO|3720-S11833

3722 - ROCCELLA JONICA|3722-S11847

3723 - SIBARI|3723-S11811

3725 - SIBARI|3725-S11811

3726 - CATANZARO LIDO|3726-S11833

3727 - SIBARI|3727-S11811

3728 - CATANZARO LIDO|3728-S11833

3729 - SIBARI|3729-S11811

3730 - CATANZARO LIDO|3730-S11833

3731 - CROTONE|3731-S11823

3733 - LAMEZIA TERME CENTRALE|3733-S11749

3734 - REGGIO DI CALABRIA CENTRALE|3734-S11781

3739 - NAPOLI CENTRALE|3739-S09218

3753 - SIBARI|3753-S11811

3755 - SIBARI|3755-S11811

3756 - CATANZARO LIDO|3756-S11833

3757 - SIBARI|3757-S11811

3770 - CATANZARO LIDO|3770-S11833

3771 - LAMEZIA TERME CENTRALE|3771-S11749

3772 - CATANZARO LIDO|3772-S11833

3773 - LAMEZIA TERME CENTRALE|3773-S11749

3775 - LAMEZIA TERME CENTRALE|3775-S11749

3776 - CATANZARO LIDO|3776-S11833

3777 - LAMEZIA TERME CENTRALE|3777-S11749

3778 - CATANZARO LIDO|3778-S11833

3780 - CATANZARO LIDO|3780-S11833

3781 - LAMEZIA TERME CENTRALE|3781-S11749

3782 - CATANZARO LIDO|3782-S11833

3783 - LAMEZIA TERME CENTRALE|3783-S11749

3800 - PALERMO CENTRALE|3800-S12002

3801 - CATANIA CENTRALE|3801-S12332

3802 - PALERMO CENTRALE|3802-S12002

3803 - CATANIA CENTRALE|3803-S12332

3804 - PALERMO CENTRALE|3804-S12002

3805 - CATANIA CENTRALE|3805-S12332

3806 - PALERMO CENTRALE|3806-S12002

3807 - CATANIA CENTRALE|3807-S12332

3808 - PALERMO CENTRALE|3808-S12002

3809 - CATANIA CENTRALE|3809-S12332

3810 - PALERMO CENTRALE|3810-S12002

3811 - CATANIA CENTRALE|3811-S12332

3812 - PALERMO CENTRALE|3812-S12002

3813 - CATANIA CENTRALE|3813-S12332

3830 - PALERMO CENTRALE|3830-S12002

3831 - MESSINA CENTRALE|3831-S12301

3832 - PALERMO CENTRALE|3832-S12002

3833 - MESSINA CENTRALE|3833-S12301

3834 - PALERMO CENTRALE|3834-S12002

3835 - MESSINA CENTRALE|3835-S12301

3836 - PALERMO CENTRALE|3836-S12002

3840 - PALERMO CENTRALE|3840-S12002

3842 - PALERMO CENTRALE|3842-S12002

3844 - PALERMO CENTRALE|3844-S12002

3845 - MESSINA CENTRALE|3845-S12301

3846 - PALERMO CENTRALE|3846-S12002

3847 - MESSINA CENTRALE|3847-S12301

3865 - MESSINA CENTRALE|3865-S12301

3866 - SIRACUSA|3866-S12349

3867 - MESSINA CENTRALE|3867-S12301

3868 - SIRACUSA|3868-S12349

3869 - MESSINA CENTRALE|3869-S12301

3870 - SIRACUSA|3870-S12349

3871 - MESSINA CENTRALE|3871-S12301

3872 - SIRACUSA|3872-S12349

3873 - CATANIA CENTRALE|3873-S12332

3882 - AGRIGENTO CENTRALE|3882-S12216

3882 - ROCCAPALUMBA-ALIA|3882-S12216

3884 - AGRIGENTO CENTRALE|3884-S12216

3884 - ROCCAPALUMBA-ALIA|3884-S12216

3886 - AGRIGENTO CENTRALE|3886-S12216

3886 - ROCCAPALUMBA-ALIA|3886-S12216

3890 - AGRIGENTO CENTRALE|3890-S12216

3890 - ROCCAPALUMBA-ALIA|3890-S12216

3894 - AGRIGENTO CENTRALE|3894-S12216

3894 - ROCCAPALUMBA-ALIA|3894-S12216

3898 - AGRIGENTO CENTRALE|3898-S12216

3898 - ROCCAPALUMBA-ALIA|3898-S12216

3900 - AGRIGENTO CENTRALE|3900-S12216

3900 - ROCCAPALUMBA-ALIA|3900-S12216

3902 - AGRIGENTO CENTRALE|3902-S12216

3902 - ROCCAPALUMBA-ALIA|3902-S12216

3908 - ROCCAPALUMBA-ALIA|3908-S12216

3908 - AGRIGENTO CENTRALE|3908-S12216

3910 - AGRIGENTO CENTRALE|3910-S12216

3910 - ROCCAPALUMBA-ALIA|3910-S12216

3912 - AGRIGENTO CENTRALE|3912-S12216

3912 - ROCCAPALUMBA-ALIA|3912-S12216

3918 - ROCCAPALUMBA-ALIA|3918-S12002

3918 - PALERMO CENTRALE|3918-S12002

3922 - PALERMO CENTRALE|3922-S12002

3922 - ROCCAPALUMBA-ALIA|3922-S12002

3924 - PALERMO CENTRALE|3924-S12002

3924 - ROCCAPALUMBA-ALIA|3924-S12002

3928 - PALERMO CENTRALE|3928-S12002

3928 - ROCCAPALUMBA-ALIA|3928-S12002

3932 - PALERMO CENTRALE|3932-S12002

3932 - ROCCAPALUMBA-ALIA|3932-S12002

3934 - PALERMO CENTRALE|3934-S12002

3934 - ROCCAPALUMBA-ALIA|3934-S12002

3936 - PALERMO CENTRALE|3936-S12002

3936 - ROCCAPALUMBA-ALIA|3936-S12002

3938 - PALERMO CENTRALE|3938-S12002

3938 - ROCCAPALUMBA-ALIA|3938-S12002

3942 - PALERMO CENTRALE|3942-S12002

3942 - ROCCAPALUMBA-ALIA|3942-S12002

3944 - PALERMO CENTRALE|3944-S12002

3944 - ROCCAPALUMBA-ALIA|3944-S12002

3946 - PALERMO CENTRALE|3946-S12002

3946 - ROCCAPALUMBA-ALIA|3946-S12002

3948 - CAGLIARI|3948-S12891

3949 - SASSARI|3949-S12807

3950 - CAGLIARI|3950-S12891

3951 - SASSARI|3951-S12807

3952 - CAGLIARI|3952-S12891

3953 - OLBIA|3953-S12855

3954 - ORISTANO|3954-S12878

3955 - PORTO TORRES MARITTIMA|3955-S12803

3956 - CAGLIARI|3956-S12891

3957 - OLBIA|3957-S12855

3958 - CAGLIARI|3958-S12891

3959 - SASSARI|3959-S12807

3960 - ORISTANO|3960-S12878

3961 - MILANO CENTRALE|3961-S01700

3961 - VOGHERA|3961-S01700

3963 - MILANO CENTRALE|3963-S01700

3965 - MILANO CENTRALE|3965-S01700

3965 - VOGHERA|3965-S01700

3967 - MILANO CENTRALE|3967-S01700

3969 - MILANO CENTRALE|3969-S01700

3969 - VOGHERA|3969-S01700

3971 - MILANO CENTRALE|3971-S01700

3971 - VOGHERA|3971-S01700

3973 - MILANO CENTRALE|3973-S01700

3973 - VOGHERA|3973-S01700

3975 - MILANO CENTRALE|3975-S01700

3977 - MILANO CENTRALE|3977-S01700

3977 - VOGHERA|3977-S01700

3981 - ALESSANDRIA|3981-S00470

3981 - VOGHERA|3981-S00470

3983 - ASTI|3983-S00462

3983 - VOGHERA|3983-S00462

3986 - VOGHERA|3986-S01807

3987 - ALESSANDRIA|3987-S00470

3987 - VOGHERA|3987-S00470

3989 - ALESSANDRIA|3989-S00470

3989 - VOGHERA|3989-S00470

3992 - VOGHERA|3992-S01807

3993 - ALESSANDRIA|3993-S00470

3993 - VOGHERA|3993-S00470

3995 - ALESSANDRIA|3995-S00470

3995 - VOGHERA|3995-S00470

3998 - VOGHERA|3998-S01807

4001 - IVREA|4001-S00154

4002 - AOSTA|4002-S00137

4003 - IVREA|4003-S00154

4004 - AOSTA|4004-S00137

4005 - IVREA|4005-S00154

4006 - AOSTA|4006-S00137
4006 - ISEO|4006-N00210

4007 - IVREA|4007-S00154

4008 - AOSTA|4008-S00137

4009 - IVREA|4009-S00154
4009 - ISEO|4009-N00210

4010 - AOSTA|4010-S00137

4012 - AOSTA|4012-S00137

4013 - IVREA|4013-S00154

4014 - AOSTA|4014-S00137

4016 - AOSTA|4016-S00137

4017 - IVREA|4017-S00154

4019 - IVREA|4019-S00154

4020 - AOSTA|4020-S00137

4021 - IVREA|4021-S00154

4022 - AOSTA|4022-S00137

4023 - IVREA|4023-S00154

4024 - AOSTA|4024-S00137

4026 - AOSTA|4026-S00137

4027 - IVREA|4027-S00154

4028 - AOSTA|4028-S00137

4031 - IVREA|4031-S00154

4032 - AOSTA|4032-S00137

4033 - IVREA|4033-S00154

4034 - AOSTA|4034-S00137

4035 - IVREA|4035-S00154

4036 - AOSTA|4036-S00137

4037 - IVREA|4037-S00154

4038 - AOSTA|4038-S00137

4039 - IVREA|4039-S00154

4040 - AOSTA|4040-S00137

4041 - IVREA|4041-S00154

4042 - AOSTA|4042-S00137

4043 - IVREA|4043-S00154
4043 - ISEO|4043-N00210

4044 - AOSTA|4044-S00137

4046 - AOSTA|4046-S00137

4047 - IVREA|4047-S00154

4049 - IVREA|4049-S00154

4065 - PISOGNE|4065-N00217

4066 - BIELLA S.PAOLO|4066-S00070

4067 - SANTHIA|4067-S00240
4067 - ISEO|4067-N00210

4068 - BIELLA S.PAOLO|4068-S00070

4069 - SANTHIA|4069-S00240

4070 - BIELLA S.PAOLO|4070-S00070

4071 - SANTHIA|4071-S00240

4072 - BIELLA S.PAOLO|4072-S00070

4073 - SANTHIA|4073-S00240

4074 - BIELLA S.PAOLO|4074-S00070

4075 - SANTHIA|4075-S00240

4076 - BIELLA S.PAOLO|4076-S00070

4077 - SANTHIA|4077-S00240

4078 - BIELLA S.PAOLO|4078-S00070

4079 - SANTHIA|4079-S00240

4080 - BIELLA S.PAOLO|4080-S00070

4081 - SANTHIA|4081-S00240

4082 - BIELLA S.PAOLO|4082-S00070

4083 - SANTHIA|4083-S00240

4084 - BIELLA S.PAOLO|4084-S00070

4085 - SANTHIA|4085-S00240

4086 - BIELLA S.PAOLO|4086-S00070

4087 - SANTHIA|4087-S00240
4087 - EDOLO|4087-N00235

4088 - BIELLA S.PAOLO|4088-S00070

4089 - SANTHIA|4089-S00240

4090 - BIELLA S.PAOLO|4090-S00070

4091 - SANTHIA|4091-S00240

4092 - BIELLA S.PAOLO|4092-S00070

4093 - SANTHIA|4093-S00240

4094 - BIELLA S.PAOLO|4094-S00070

4095 - SANTHIA|4095-S00240

4096 - BIELLA S.PAOLO|4096-S00070

4097 - SANTHIA|4097-S00240

4098 - BIELLA S.PAOLO|4098-S00070

4099 - SANTHIA|4099-S00240

4100 - CHIERI|4100-S00500

